,Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
1664,14652,77,29,114.18,3.94,29,4,1,114.18,0.0,0.0
1665,14653,1,236,1937.6,8.21,153,2,1,484.4,183.43630502166135,-14.291999999999993
1666,14655,8,49,1932.23,39.43,35,3,1,483.0575,219.15959411275307,-138.541
1667,14656,169,80,291.05,3.64,73,3,1,145.525,17.557461376861966,24.829999999999984
1668,14657,17,126,848.22,6.73,103,0,1,212.055,143.64774821300423,-61.41799999999999
1669,14658,5,29,247.15,8.52,27,6,1,123.575,0.6151828996322996,0.8700000000000045
1670,14659,8,253,2529.93,10.0,147,4,1,281.1033333333333,145.02986123554004,-14.80433333333333
1671,14660,86,30,285.74,9.52,24,2,1,142.87,19.68585278823348,27.840000000000003
1672,14661,26,4,107.95,26.99,4,6,1,107.95,0.0,0.0
1673,14662,28,168,771.17,4.59,143,4,1,192.7925,78.35737888035817,32.257000000000005
1674,14664,19,99,637.89,6.44,78,6,1,637.89,0.0,0.0
1675,14665,60,90,1835.7,20.4,63,2,1,611.9,103.98602406092846,-86.07
1676,14666,24,13,179.95,13.84,13,1,1,179.95,0.0,0.0
1677,14667,10,572,9236.95,16.15,353,0,1,839.7227272727273,733.2061225752402,62.95663636363632
1678,14669,241,170,1269.99,7.47,158,1,1,634.995,293.3856745821104,-414.91
1679,14670,280,132,411.53,3.12,107,4,1,411.53,0.0,0.0
1680,14672,234,61,765.5500000000001,12.55,58,4,1,382.775,137.8787512635649,194.98999999999995
1681,14673,3,74,1736.4,23.46,39,2,1,578.8000000000001,361.44265976777007,-3.3600000000000136
1682,14675,16,102,604.75,5.93,93,2,1,604.75,0.0,0.0
1683,14676,31,42,2548.24,60.67,29,1,1,509.648,84.35597619611787,-47.02400000000002
1684,14680,25,258,28754.11,111.45,73,1,1,2614.01,1671.7937529551905,24.053999999999995
1685,14681,71,7,498.95,71.28,6,3,1,249.475,204.3185044238529,-288.95
1686,14682,187,2,52.0,26.0,1,6,1,26.0,7.353910524340097,10.400000000000002
1687,14684,25,421,1236.28,2.94,231,6,1,247.256,94.81309419062326,21.320000000000007
1688,14687,106,15,628.38,41.89,15,3,1,628.38,0.0,0.0
1689,14688,7,327,5630.87,17.22,148,1,1,469.2391666666667,109.24361270767386,9.689685314685311
1690,14689,208,13,112.8,8.68,13,6,1,112.8,0.0,0.0
1691,14690,44,50,371.7,7.43,40,0,1,185.85,43.64263053483372,-61.72
1692,14691,30,71,2114.33,29.78,50,6,1,704.7766666666666,543.0527869676514,-47.170000000000016
1693,14692,137,68,591.55,8.7,53,0,1,147.88750000000002,75.00608169786415,-46.68500000000001
1694,14693,264,8,172.9,21.61,8,6,1,172.9,0.0,0.0
1695,14696,4,130,2078.95,15.99,117,0,1,296.99285714285713,11.639290806410424,2.608571428571429
1696,14697,218,22,188.61,8.57,22,3,1,188.61,0.0,0.0
1697,14698,1,210,1250.76,5.96,148,6,1,416.92,235.88807536626345,-230.30499999999995
1698,14699,214,8,109.13,13.64,8,0,1,109.13,0.0,0.0
1699,14700,32,115,2235.3,19.44,80,4,1,745.1,81.7596018825923,-21.92500000000001
1700,14701,10,335,2549.37,7.61,268,1,1,424.895,237.93333904688515,7.878571428571432
1701,14702,1,347,3292.14,9.49,196,3,1,299.2854545454545,217.4103909367552,7.130454545454543
1702,14703,14,22,318.17,14.46,22,4,1,318.17,0.0,0.0
1703,14704,19,412,1514.57,3.68,286,2,1,302.914,266.96007450553344,119.38600000000002
1704,14705,198,1,179.0,179.0,1,2,1,179.0,0.0,0.0
1705,14708,2,28,1126.37,40.23,25,2,1,375.45666666666665,80.89001318663098,3.0649999999999977
1706,14709,15,196,4921.04,25.11,71,3,1,546.7822222222222,250.96468968650643,65.38516666666668
1707,14710,14,139,606.13,4.36,124,6,1,303.065,22.860762235761108,-32.33000000000004
1708,14711,10,357,2868.8,8.04,221,1,1,409.8285714285715,206.1558190163104,-11.631428571428572
1709,14712,29,25,917.07,36.68,21,6,1,305.69,189.9400071075075,189.94
1710,14713,9,339,2666.36,7.87,146,3,1,333.295,143.6425105202893,20.132142857142856
1711,14714,24,10,160.19,16.02,10,1,1,160.19,0.0,0.0
1712,14715,24,71,867.38,12.22,60,1,1,216.845,112.36524269838368,64.184
1713,14716,43,55,329.68,5.99,46,3,1,164.84,33.545145699489815,-47.44
1714,14719,1,237,1602.13,6.76,177,0,1,320.42600000000004,78.75541492494342,49.163
1715,14720,5,37,663.81,17.94,34,6,1,221.27,57.35848934551885,53.44
1716,14722,147,29,187.92,6.48,28,4,1,187.92,0.0,0.0
1717,14723,10,277,1156.6,4.18,192,3,1,385.5333333333333,163.8091503345687,10.609999999999983
1718,14725,24,52,718.08,13.81,45,1,1,718.08,0.0,0.0
1719,14727,274,10,268.58,26.86,10,3,1,268.58,0.0,0.0
1720,14729,373,71,313.49,4.42,69,2,1,313.49,0.0,0.0
1721,14730,1,501,2005.06,4.0,317,2,1,334.1766666666667,271.00853172301913,36.117714285714285
1722,14731,47,45,380.02,8.44,38,2,1,190.01,86.28116944038251,-122.01999999999998
1723,14732,8,147,2702.49,18.38,105,1,1,337.81125000000003,89.09870777281628,12.716309523809525
1724,14733,16,202,9585.91,47.46,102,0,1,1065.101111111111,1352.0065770221354,-349.8316666666667
1725,14735,3,193,6050.6900000000005,31.35,98,3,1,504.2241666666667,312.1811577057705,39.22982517482517
1726,14737,3,17,1164.55,68.5,15,1,1,388.1833333333333,285.24813905323435,-175.6
1727,14738,42,54,1314.45,24.34,39,3,1,262.89,167.11637591810089,77.33200000000002
1728,14739,4,60,3902.28,65.04,47,1,1,557.4685714285714,231.354315818009,9.630000000000004
1729,14740,197,89,1448.21,16.27,85,3,1,482.7366666666667,97.96097709462344,17.305000000000007
1730,14741,11,59,1400.34,23.73,35,0,1,280.068,129.98126584242823,-39.68300000000001
1731,14744,16,26,1099.98,42.31,21,0,1,219.996,165.86261130827523,-68.188
1732,14745,112,69,1220.26,17.68,46,2,1,305.065,54.720850687831934,13.52399999999999
1733,14747,249,18,328.2,18.23,18,0,1,328.2,0.0,0.0
1734,14748,29,89,1415.75,15.91,87,0,1,353.9375,81.00443377782891,-47.339
1735,14752,43,5,389.64,77.93,5,3,1,389.64,0.0,0.0
1736,14753,87,30,563.15,18.77,30,1,1,563.15,0.0,0.0
1737,14754,44,41,638.05,15.56,38,2,1,319.02500000000003,128.34695185317025,181.51
1738,14755,9,235,5010.28,21.32,128,2,1,501.0280000000001,327.9040391062944,41.84557575757577
1739,14756,15,38,738.96,19.45,38,3,1,738.96,0.0,0.0
1740,14757,75,19,420.5,22.13,19,6,1,420.5,0.0,0.0
1741,14758,144,71,1484.06,20.9,54,4,1,371.015,193.79689995800587,-123.614
1742,14759,4,102,1625.97,15.94,92,0,1,541.99,229.7593921910484,91.435
1743,14760,297,5,89.2,17.84,5,1,1,89.2,0.0,0.0
1744,14761,58,11,255.9,23.26,11,6,1,127.95,43.06280297426075,60.900000000000006
1745,14762,263,21,300.52,14.31,21,0,1,300.52,0.0,0.0
1746,14764,46,6,278.3,46.38,6,0,1,278.3,0.0,0.0
1747,14765,29,39,254.11,6.52,38,3,1,84.70333333333333,71.89721158246218,39.05500000000001
1748,14766,8,135,2473.37,18.32,111,1,1,412.2283333333333,153.27124236681408,25.462000000000003
1749,14768,17,5,192.6,38.52,4,3,1,96.3,52.18448045156721,-73.80000000000001
1750,14770,232,52,876.4200000000001,16.85,49,3,1,438.21,225.7226266903697,319.22
1751,14772,112,9,139.26,15.47,9,4,1,139.26,0.0,0.0
1752,14775,58,60,1011.9,16.86,57,0,1,337.3,60.48209321774507,-48.06
1753,14776,51,117,2538.3,21.69,44,2,1,362.61428571428576,190.81303055234835,4.264285714285715
1754,14778,127,35,730.86,20.88,34,4,1,365.43,44.37802158726772,62.75999999999999
1755,14779,280,41,386.15,9.42,40,3,1,193.075,219.3091681850077,-310.15
1756,14780,54,27,447.68,16.58,26,2,1,223.84,154.09270975617244,-217.92
1757,14782,319,6,200.1,33.35,6,0,1,200.1,0.0,0.0
1758,14784,26,15,289.99,19.33,15,6,1,144.995,42.87188414334037,60.63
1759,14785,10,3,77.4,25.8,2,3,1,77.4,0.0,0.0
1760,14788,7,30,679.44,22.65,26,4,1,339.72,40.63035564697903,-57.45999999999998
1761,14789,28,6,197.64,32.94,6,4,1,197.64,0.0,0.0
1762,14790,16,46,745.06,16.2,30,4,1,248.35333333333327,118.70953177118228,114.43
1763,14792,63,2,6.2,3.1,2,4,1,6.2,0.0,0.0
1764,14793,21,14,228.99,16.36,14,4,1,228.99,0.0,0.0
1765,14794,2,80,1319.91,16.5,68,2,1,263.982,106.59868676489404,18.705
1766,14795,166,6,131.45000000000002,21.91,6,6,1,131.45000000000002,0.0,0.0
1767,14796,1,1140,8020.93,7.04,402,0,1,616.9946153846154,248.06599950468103,-9.312692307692302
1768,14798,52,12,173.74,14.48,11,2,1,57.91333333333333,31.346083221565877,0.3299999999999983
1769,14799,51,13,157.7,12.13,13,2,1,157.7,0.0,0.0
1770,14800,47,385,4339.74,11.27,246,6,1,482.1933333333333,361.5796757977417,-101.00233333333334
1771,14801,61,59,193.14,3.27,56,6,1,193.14,0.0,0.0
1772,14803,162,44,845.5500000000001,19.22,35,3,1,281.85,228.4329903932442,-213.695
1773,14804,8,12,353.27,29.44,12,3,1,353.27,0.0,0.0
1774,14805,15,47,554.65,11.8,30,6,1,184.88333333333333,101.89260686297771,95.75
1775,14806,75,11,193.39,17.58,11,6,1,193.39,0.0,0.0
1776,14808,39,235,2741.17,11.66,176,0,1,685.2925,283.74882136319087,-174.789
1777,14810,40,255,2087.88,8.19,106,6,1,231.98666666666668,68.96179739536957,9.035500000000004
1778,14813,369,30,155.43,5.18,25,6,1,155.43,0.0,0.0
1779,14815,36,53,778.5,14.69,53,0,1,389.25,229.5692875800245,-324.66
1780,14816,197,4,271.85,67.96,4,3,1,271.85,0.0,0.0
1781,14817,200,61,1010.34,16.56,51,0,1,505.17,36.23215146799864,-51.23999999999995
1782,14818,73,48,657.8,13.7,41,3,1,219.26666666666665,90.11132688698648,64.96000000000001
1783,14819,64,13,272.07,20.93,13,3,1,136.035,72.57036895317536,102.63
1784,14820,21,29,507.29,17.49,24,6,1,169.09666666666666,85.21288419795059,62.665000000000006
1785,14821,366,2,48.8,24.4,2,2,1,48.8,0.0,0.0
1786,14823,180,70,321.43,4.59,56,6,1,160.715,70.6187542371005,-99.87
1787,14824,10,29,1127.71,38.89,19,4,1,563.855,271.04110029661547,-383.31
1788,14825,3,121,2226.9100000000003,18.4,82,1,1,222.69100000000003,122.5854561293649,-9.054969696969698
1789,14828,196,17,2139.76,125.87,17,4,1,713.2533333333334,306.7943606609048,240.91999999999996
1790,14829,29,42,697.55,16.61,39,3,1,232.51666666666665,132.7033241231482,-109.70499999999998
1791,14830,53,39,196.28,5.03,38,0,1,196.28,0.0,0.0
1792,14834,17,67,1720.3,25.68,43,3,1,344.06,136.048547768802,72.127
1793,14836,10,6,102.45,17.08,5,2,1,102.45,0.0,0.0
1794,14837,89,108,1649.5,15.27,96,6,1,412.375,84.68851850556054,-64.202
1795,14840,267,4,62.85,15.71,4,3,1,62.85,0.0,0.0
1796,14841,53,138,3295.76,23.88,103,3,1,659.152,201.92697855908207,104.69900000000004
1797,14842,43,145,2824.69,19.48,128,2,1,706.1725,547.4844295731159,67.40700000000001
1798,14844,63,130,3189.81,24.54,87,4,1,797.4525,125.88734285728114,21.82700000000001
1799,14847,148,13,309.40000000000003,23.8,13,3,1,309.40000000000003,0.0,0.0
1800,14849,21,388,7930.54,20.44,159,3,1,720.9581818181819,284.60912774604344,67.08109090909092
1801,14850,311,21,325.75,15.51,21,1,1,325.75,0.0,0.0
1802,14851,23,28,511.35,18.26,28,0,1,255.675,70.06721094777501,99.09000000000005
1803,14852,58,143,2836.69,19.84,96,2,1,567.338,117.56210048310638,15.210000000000004
1804,14853,24,9,475.8,52.87,8,1,1,237.9,33.09259735953043,46.80000000000001
1805,14854,78,127,2759.83,21.73,110,3,1,551.966,171.70355275881744,-36.876000000000005
1806,14855,119,20,645.65,32.28,13,3,1,322.82500000000005,23.29916844009671,32.94999999999999
1807,14856,36,66,1311.38,19.87,65,4,1,655.69,491.5523500096404,-695.16
1808,14857,59,60,1173.12,19.55,58,1,1,586.56,90.56623653437308,128.08000000000004
1809,14859,12,58,1353.74,23.34,47,1,1,451.2466666666666,168.05875321843052,64.88
1810,14860,19,11,170.32,15.48,11,6,1,170.32,0.0,0.0
1811,14861,52,6,125.79,20.96,6,1,1,125.79,0.0,0.0
1812,14862,25,48,841.2,17.53,47,0,1,420.6,164.75588001646557,233.0
1813,14863,29,11,266.76,24.25,11,3,1,266.76,0.0,0.0
1814,14865,7,4,52.2,13.05,4,3,1,26.1,15.697770542341358,-22.200000000000003
1815,14866,10,98,14353.4,146.46,29,1,1,2392.2333333333336,2433.950379466818,915.8148571428572
1816,14867,185,36,710.28,19.73,31,3,1,236.76,121.94489411205376,-102.3
1817,14868,3,144,2953.59,20.51,96,4,1,492.265,217.839444614606,31.590571428571444
1818,14869,8,71,725.7,10.22,66,6,1,362.85,40.24851798513832,-56.920000000000016
1819,14870,261,13,327.25,25.17,13,2,1,327.25,0.0,0.0
1820,14871,3,98,522.38,5.33,68,1,1,130.595,29.25077377893902,7.963999999999997
1821,14873,210,28,519.68,18.56,28,4,1,519.68,0.0,0.0
1822,14875,107,47,1465.32,31.18,46,2,1,732.66,524.1923990292113,741.3199999999999
1823,14878,12,124,1485.54,11.98,62,6,1,212.22,81.03146796152714,-2.1260714285714304
1824,14880,77,47,706.19,15.03,45,4,1,235.39666666666668,106.86617628292562,106.86
1825,14881,19,17,255.4,15.02,17,6,1,255.4,0.0,0.0
1826,14882,26,11,589.7,53.61,6,6,1,589.7,0.0,0.0
1827,14883,18,53,761.59,14.37,39,3,1,152.318,107.58904600376376,-38.392
1828,14885,131,15,765.3199999999999,51.02,15,6,1,765.3199999999999,0.0,0.0
1829,14886,252,18,364.8,20.27,18,4,1,364.8,0.0,0.0
1830,14887,79,6,1862.0,310.33,6,2,1,1862.0,0.0,0.0
1831,14888,207,20,369.2,18.46,20,0,1,369.2,0.0,0.0
1832,14889,336,10,135.9,13.59,10,4,1,135.9,0.0,0.0
1833,14890,253,7,125.65,17.95,7,3,1,125.65,0.0,0.0
1834,14891,148,33,554.38,16.8,30,6,1,277.19,243.51343330502323,-344.38
1835,14893,9,73,1237.85,16.96,72,0,1,1237.85,0.0,0.0
1836,14894,85,23,655.75,28.51,23,3,1,655.75,0.0,0.0
1837,14895,7,498,11138.71,22.37,273,4,1,1113.871,608.793914144096,-31.98696969696971
1838,14896,204,43,468.77,10.9,43,3,1,234.385,32.29356669678964,-45.670000000000016
1839,14897,7,55,1366.38,24.84,43,1,1,341.595,214.57627540496333,156.47000000000003
1840,14898,23,116,1303.52,11.24,86,3,1,217.25333333333333,109.70373478905204,49.04685714285715
1841,14901,11,96,1421.29,14.81,73,1,1,355.3225,97.92729799022676,-56.21300000000001
1842,14902,25,20,332.66,16.63,20,0,1,332.66,0.0,0.0
1843,14903,21,355,2810.63,7.92,227,6,1,562.126,106.95636320481358,-23.772999999999996
1844,14904,2,69,1025.44,14.86,66,2,1,512.72,163.7093619803095,231.52000000000004
1845,14905,157,17,616.15,36.24,14,2,1,308.07500000000005,0.6717514421272323,-0.9499999999999886
1846,14907,3,165,3501.1,21.22,125,1,1,700.22,260.9513574404242,-152.323
1847,14908,74,9,277.8,30.87,9,0,1,277.8,0.0,0.0
1848,14910,2,30,434.35,14.48,25,6,1,144.78333333333333,60.30417426126763,-51.80499999999999
1849,14912,16,27,867.85,32.14,21,3,0,433.925,69.1055457253613,-97.73000000000002
1850,14913,35,87,1227.43,14.11,76,4,1,306.8575,6.925269549507329,1.459000000000009
1851,14915,91,12,307.48,25.62,12,0,1,153.74,16.20688742479568,22.920000000000016
1852,14916,70,77,1268.98,16.48,72,2,1,422.9933333333333,137.09581552087337,136.32500000000002
1853,14918,115,45,1610.15,35.78,39,1,1,805.075,56.08063881590505,79.30999999999995
1854,14920,212,57,977.77,17.15,57,2,1,977.77,0.0,0.0
1855,14921,30,78,1316.07,16.87,78,6,1,658.035,346.4469674423489,-489.95
1856,14923,50,44,749.1,17.03,44,3,1,749.1,0.0,0.0
1857,14924,245,10,310.05,31.01,10,4,1,310.05,0.0,0.0
1858,14929,32,11,223.88,20.35,11,0,1,223.88,0.0,0.0
1859,14930,108,128,2372.86,18.54,116,1,0,1186.43,116.38977618330566,164.5999999999999
1860,14931,4,38,864.6800000000001,22.75,28,0,0,216.17,45.01356758430359,-23.382
1861,14932,365,16,313.53,19.6,16,3,0,313.53,0.0,0.0
1862,14934,81,87,1890.94,21.73,68,0,0,945.47,164.93972777957396,233.25999999999988
1863,14935,297,10,1784.71,178.47,10,1,0,1784.71,0.0,0.0
1864,14936,33,364,8137.02,22.35,210,2,0,1627.404,295.4716289764551,-84.54699999999998
1865,14937,56,34,1621.88,47.7,33,4,0,810.9399999999999,72.66229283472961,102.76
1866,14944,29,170,5900.25,34.71,101,0,1,983.375,720.1678134921057,194.842
1867,14946,14,3,100.9,33.63,3,4,1,100.9,0.0,0.0
1868,14947,72,14,290.82,20.77,14,0,1,145.41,46.796326778925724,-66.18
1869,14948,23,63,1101.97,17.49,56,2,1,220.394,115.9692272975896,-0.9270000000000096
1870,14950,19,19,371.2,19.54,19,6,1,371.2,0.0,0.0
1871,14951,79,20,311.69,15.58,20,2,1,311.69,0.0,0.0
1872,14952,59,138,8099.49,58.69,117,1,1,1619.898,933.1637474312854,307.013
1873,14953,25,55,289.82,5.27,54,0,1,289.82,0.0,0.0
1874,14954,12,85,336.17,3.95,75,6,1,336.17,0.0,0.0
1875,14957,253,12,58.49,4.87,12,3,1,58.49,0.0,0.0
1876,14958,147,42,499.68,11.9,33,4,1,166.56,53.249124875438085,-51.625
1877,14959,64,59,695.42,11.79,37,6,1,173.85500000000002,53.61406376440172,-19.046
1878,14960,8,27,221.27,8.2,23,3,1,110.635,31.586459915603083,44.67
1879,14961,10,312,7044.68,22.58,193,1,1,1174.1133333333337,434.7327192961977,76.53714285714284
1880,14962,270,5,126.7,25.34,5,0,1,126.7,0.0,0.0
1881,14963,9,198,1487.8,7.51,149,3,1,495.9333333333333,332.2849316976823,292.625
1882,14964,247,13,206.21,15.86,13,2,1,206.21,0.0,0.0
1883,14965,96,83,599.0,7.22,80,6,1,599.0,0.0,0.0
1884,14966,14,38,191.32,5.03,35,4,1,191.32,0.0,0.0
1885,14967,49,6,463.8,77.3,6,4,1,463.8,0.0,0.0
1886,14968,30,37,147.59,3.99,37,2,1,147.59,0.0,0.0
1887,14970,68,34,1592.06,46.83,24,6,1,398.015,70.77673275872517,29.718
1888,14971,35,160,1116.57,6.98,144,3,1,558.285,82.1304526348175,-116.15000000000003
1889,14972,128,18,114.77,6.38,18,2,1,114.77,0.0,0.0
1890,14973,107,32,1314.45,41.08,29,3,1,438.15,189.38073582072704,-175.82
1891,14974,37,21,114.39,5.45,17,2,1,114.39,0.0,0.0
1892,14975,57,11,279.94,25.45,11,3,1,279.94,0.0,0.0
1893,14976,57,70,774.86,11.07,45,3,1,154.972,44.043475907335015,11.203000000000005
1894,14978,72,216,1931.42,8.94,136,2,1,482.855,140.51588771380978,-94.428
1895,14981,246,8,102.12,12.76,8,3,1,102.12,0.0,0.0
1896,14984,19,41,213.27,5.2,37,6,1,106.635,5.01338707861261,-7.089999999999989
1897,14985,198,87,296.75,3.41,78,3,1,148.375,33.75020666603392,47.73
1898,14987,15,4,326.4,81.6,2,3,1,163.2,0.0,0.0
1899,14988,211,40,334.54,8.36,40,3,1,334.54,0.0,0.0
1900,14995,38,61,233.23,3.82,53,4,1,116.615,3.8113055505954967,-5.390000000000001
1901,14997,46,26,546.1999999999999,21.01,25,0,1,182.06666666666663,86.12309639889483,-21.380000000000003
1902,14998,170,75,429.87,5.73,70,1,1,214.935,44.257813434466,62.59
1903,15000,47,77,490.52,6.37,76,6,1,490.52,0.0,0.0
1904,15002,115,115,1641.76,14.28,93,1,1,410.44,184.8095421418133,-41.94999999999997
1905,15004,147,157,1245.93,7.94,153,4,1,1245.93,0.0,0.0
1906,15005,15,1118,6314.87,5.65,359,3,1,526.2391666666666,225.8831461562023,34.32080419580419
1907,15006,51,143,497.14,3.48,120,2,1,497.14,0.0,0.0
1908,15007,159,12,156.91,13.08,12,6,1,156.91,0.0,0.0
1909,15009,12,182,1261.78,6.93,148,6,1,1261.78,0.0,0.0
1910,15010,35,20,308.94,15.45,20,4,1,308.94,0.0,0.0
1911,15012,53,128,423.04,3.3,110,0,1,211.52,28.93480948615353,40.91999999999999
1912,15014,43,35,260.17,7.43,29,3,1,130.08499999999998,17.472608563119604,24.710000000000008
1913,15016,172,20,170.04,8.5,20,0,1,170.04,0.0,0.0
1914,15017,33,20,125.58,6.28,20,6,1,125.58,0.0,0.0
1915,15018,38,31,496.21,16.01,30,1,1,165.40333333333334,48.5072132093087,46.81
1916,15019,266,70,266.0,3.8,64,4,1,266.0,0.0,0.0
1917,15021,8,472,1914.82,4.06,287,2,1,239.3525,37.78528124245509,6.677380952380948
1918,15022,11,135,905.04,6.7,96,6,1,452.52,140.41726460802462,198.58000000000004
1919,15023,3,560,6783.86,12.11,346,3,1,753.7622222222221,186.5041427675119,29.068833333333327
1920,15024,9,155,1661.33,10.72,105,1,1,332.266,196.57118590983777,23.0
1921,15025,33,72,377.01,5.24,66,6,1,377.01,0.0,0.0
1922,15026,80,60,464.2,7.74,56,1,1,154.73333333333332,68.44546539642589,62.22
1923,15027,30,35,1066.15,30.46,30,4,1,266.5375,112.38415913730904,-72.65299999999999
1924,15028,8,48,627.13,13.07,35,4,1,209.0433333333333,107.74905305074996,-35.635
1925,15030,71,7,518.28,74.04,7,3,1,259.14,150.44403876524984,212.76
1926,15031,4,111,668.14,6.02,74,2,1,167.035,50.15874433569218,19.395999999999997
1927,15032,256,52,4959.1,95.37,29,2,1,2479.55,411.6068573286894,-582.0999999999999
1928,15033,4,509,2583.37,5.08,314,0,1,322.92125,157.48071486806614,-22.87892857142857
1929,15034,15,394,4308.61,10.94,299,4,1,718.1016666666666,290.81349689563353,49.45571428571428
1930,15035,89,27,252.73,9.36,26,6,1,252.73,0.0,0.0
1931,15036,72,127,465.55,3.67,107,2,1,232.775,18.26456815804852,-25.830000000000013
1932,15038,58,130,705.49,5.43,105,6,1,141.098,31.150182503478213,8.171000000000006
1933,15039,9,1502,19914.44,13.26,408,2,1,1659.5366666666666,808.2289355164542,-149.0804895104895
1934,15041,170,67,180.35,2.69,66,2,1,180.35,0.0,0.0
1935,15042,199,5,135.93,27.19,5,1,1,135.93,0.0,0.0
1936,15043,31,3,537.0,179.0,3,1,1,537.0,0.0,0.0
1937,15044,19,453,7700.23,17.0,233,6,1,700.0209090909092,576.2466573517725,-36.29818181818182
1938,15045,151,12,735.66,61.3,11,0,1,367.83,29.797479759201103,-42.13999999999999
1939,15046,9,205,5194.82,25.34,146,2,1,577.2022222222222,257.9604715250855,-2.606833333333331
1940,15047,269,22,343.62,15.62,22,1,1,343.62,0.0,0.0
1941,15048,65,97,384.05,3.96,86,0,1,96.0125,44.462226196326846,-20.721
1942,15049,273,3,121.17000000000002,40.39,3,4,1,121.17000000000002,0.0,0.0
1943,15050,25,78,1782.09,22.85,68,3,1,891.0450000000001,611.1311777760975,-864.27
1944,15051,23,143,1391.61,9.73,130,4,1,463.87,271.694603737358,-66.03
1945,15052,319,30,215.78,7.19,27,0,1,215.78,0.0,0.0
1946,15053,4,71,697.79,9.83,49,0,1,232.59666666666664,20.29843672141608,-1.730000000000004
1947,15054,12,114,302.1,2.65,105,6,1,151.05,24.564889578420654,-34.73999999999998
1948,15057,275,25,1489.5,59.58,25,4,1,744.75,546.239988466608,-772.5
1949,15058,25,276,2124.99,7.7,199,0,1,265.62375,96.28163108261394,13.692738095238091
1950,15059,40,237,1337.72,5.64,161,6,1,222.95333333333332,64.79811067204558,27.32057142857143
1951,15060,8,120,301.84000000000003,2.52,80,2,1,150.92000000000002,189.9430235623304,-268.62
1952,15062,71,57,987.86,17.33,47,4,1,246.965,77.60147657529892,-0.4620000000000061
1953,15063,213,5,370.8,74.16,5,1,1,370.8,0.0,0.0
1954,15065,37,155,3158.13,20.38,148,1,1,789.5325,484.5659005319435,-60.32299999999998
1955,15066,53,42,893.59,21.28,42,0,1,893.59,0.0,0.0
1956,15067,78,82,1744.76,21.28,82,3,1,872.38,34.40781597253746,48.66000000000008
1957,15068,46,104,553.36,5.32,96,0,1,276.67999999999995,51.92992201034007,73.44
1958,15069,179,70,1109.53,15.85,70,0,1,1109.53,0.0,0.0
1959,15070,372,1,106.2,106.2,1,3,1,106.2,0.0,0.0
